age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,poutcome_failure,poutcome_nonexistent,poutcome_success,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed
0.3209876543209876,0.0,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9589662208116074,0.8597353497164448,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1111111111111111,0.0,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9802765812740877,1.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2716049382716049,0.01818181818181818,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9829970528224894,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5308641975308641,0.09090909090909091,1.0,0.2857142857142857,0.0,0.08963367108339071,1.0,0.019950124688279308,0.20378071833648193,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.3333333333333333,0.0,1.0,0.0,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17705735660847882,0.512287334593573,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2345679012345679,0.01818181818181818,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750397,0.8597353497164448,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.39506172839506176,0.0,1.0,0.0,0.0,0.08963367108339071,1.0,0.027204715484017233,0.20378071833648193,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.19753086419753085,0.05454545454545454,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9578326909997734,0.8597353497164448,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.35802469135802467,0.0,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.780321922466561,0.8778827977315693,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.29629629629629634,0.0,1.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.16096123328043532,0.512287334593573,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.24691358024691357,0.0,1.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9805032872364543,1.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.09876543209876543,0.2909090909090909,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9825436408977557,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.18518518518518517,0.0,1.0,0.14285714285714285,0.6875,0.3893219017926697,0.36820083682008353,0.7977782815688055,0.8778827977315693,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.34567901234567905,0.01818181818181818,1.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9594196327363411,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.24691358024691357,0.03636363636363636,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9809566991611882,1.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.19753086419753085,0.07272727272727272,1.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14327816821582406,0.512287334593573,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.48148148148148145,0.0,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.19753086419753085,0.0,1.0,0.14285714285714285,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17479029698481074,0.512287334593573,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2345679012345679,0.01818181818181818,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6419753086419753,0.0,1.0,0.0,0.10416666666666674,0.0,0.8117154811715479,0.05644978462933575,0.4257088846880883,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.18518518518518517,0.01818181818181818,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750397,0.8597353497164448,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1728395061728395,0.0,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9807299931988211,1.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.1728395061728395,0.0,1.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.13829063704375427,0.512287334593573,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2345679012345679,0.01818181818181818,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.7902969848107007,0.8778827977315693,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2222222222222222,0.05454545454545454,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9809566991611882,1.0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.29629629629629634,0.01818181818181818,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.8063931081387441,0.8778827977315693,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.20987654320987653,0.01818181818181818,1.0,0.0,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17479029698481074,0.512287334593573,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.43209876543209874,0.0,1.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9811834051235548,1.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3703703703703703,0.0,1.0,0.14285714285714285,0.6875,0.3893219017926697,0.36820083682008353,0.7977782815688055,0.8778827977315693,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2345679012345679,0.03636363636363636,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9569258671503063,0.8597353497164448,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.35802469135802467,0.05454545454545454,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.7678530945363864,0.8778827977315693,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2222222222222222,0.0,1.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.1586941736567672,0.512287334593573,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3209876543209876,0.0,1.0,0.14285714285714285,0.33333333333333337,0.269680436476996,0.19246861924686165,0.1539333484470642,0.512287334593573,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4938271604938272,0.07272727272727272,1.0,0.14285714285714285,0.33333333333333337,0.269680436476996,0.19246861924686165,0.13965087281795513,0.512287334593573,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.30864197530864196,0.0,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.8063931081387441,0.8778827977315693,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.18518518518518517,0.03636363636363636,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.7977782815688055,0.8778827977315693,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.18518518518518517,0.03636363636363636,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9816368170482883,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1111111111111111,0.0,1.0,0.0,0.10416666666666674,0.10444271239282443,0.7196652719665269,0.09294944457039223,0.4257088846880883,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.4444444444444445,0.0,1.0,0.0,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17184311947404218,0.512287334593573,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.19753086419753085,0.01818181818181818,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9818635230106552,1.0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.16049382716049382,0.01818181818181818,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9814101110859217,1.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,0.01818181818181818,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.7902969848107007,0.8778827977315693,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4444444444444445,0.0,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9811834051235548,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4938271604938272,0.05454545454545454,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9818635230106552,1.0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,0.0,1.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9589662208116074,1.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.19753086419753085,0.01818181818181818,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9807299931988211,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4444444444444445,0.0,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.8063931081387441,0.8778827977315693,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.34567901234567905,0.01818181818181818,1.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14327816821582406,0.512287334593573,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4444444444444445,0.01818181818181818,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750397,0.8597353497164448,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.14814814814814814,0.01818181818181818,1.0,0.0,0.4791666666666667,0.9353078721745831,0.05439330543933041,0.08954885513489008,0.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16049382716049382,0.03636363636363636,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750397,0.8597353497164448,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.43209876543209874,0.0,1.0,0.0,0.10416666666666674,0.0,0.8117154811715479,0.05667649059170257,0.4257088846880883,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4938271604938272,0.03636363636363636,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750397,0.8597353497164448,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1111111111111111,0.14545454545454545,1.0,0.14285714285714285,0.33333333333333337,0.269680436476996,0.19246861924686165,0.13965087281795513,0.512287334593573,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.24691358024691357,0.0,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.8279301745635912,0.8778827977315693,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.35802469135802467,0.1818181818181818,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.43209876543209874,0.03636363636363636,1.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9807299931988211,1.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.19753086419753085,0.01818181818181818,1.0,0.0,0.33333333333333337,0.25019485580669,0.03347280334727998,0.2545907957379279,0.512287334593573,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.19753086419753085,0.05454545454545454,1.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9777828156880528,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.29629629629629634,0.0,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9805032872364543,1.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5061728395061729,0.0,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750397,0.8597353497164448,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.25925925925925924,0.0,1.0,0.14285714285714285,0.33333333333333337,0.269680436476996,0.19246861924686165,0.15710723192019949,0.512287334593573,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1728395061728395,0.01818181818181818,1.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.1539333484470642,0.512287334593573,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.14814814814814814,0.14545454545454545,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9811834051235548,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.16049382716049382,0.07272727272727272,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.7977782815688055,0.8778827977315693,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.16049382716049382,0.0,1.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9823169349353889,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2839506172839506,0.03636363636363636,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9818635230106552,1.0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.19753086419753085,0.01818181818181818,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9807299931988211,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2222222222222222,0.23636363636363633,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9578326909997734,0.8597353497164448,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.20987654320987653,0.0,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.20987654320987653,0.0,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.7902969848107007,0.8778827977315693,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.30864197530864196,0.01818181818181818,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9820902289730222,1.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2716049382716049,0.0,1.0,0.14285714285714285,0.6875,0.3893219017926697,0.36820083682008353,0.8063931081387441,0.8778827977315693,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.13580246913580246,0.01818181818181818,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9814101110859217,1.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3703703703703703,0.0,1.0,0.0,0.6875,0.3893219017926697,0.36820083682008353,0.7678530945363864,0.8778827977315693,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.30864197530864196,0.05454545454545454,1.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.15710723192019949,0.512287334593573,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.20987654320987653,0.03636363636363636,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.34567901234567905,0.0,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9580593969621403,0.8597353497164448,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3209876543209876,0.0,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9816368170482883,1.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2222222222222222,0.0,1.0,0.0,0.3541666666666667,0.7848791893998381,0.4393305439330544,0.03695307186579008,0.10586011342154933,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.20987654320987653,0.10909090909090907,1.0,0.14285714285714285,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14894581727499434,0.512287334593573,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.39506172839506176,0.03636363636363636,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9825436408977557,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.29629629629629634,0.0,1.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9807299931988211,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.1728395061728395,0.0,1.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9571525731126729,0.8597353497164448,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2839506172839506,0.09090909090909091,1.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9814101110859217,1.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
